x,y,z
459.085,419.106,46.546
482.75622222222216,431.1663333333333,48.87011111111111
506.4274444444444,443.2266666666667,51.19422222222222
530.0986666666666,455.28700000000003,53.51833333333333
553.7698888888888,467.3473333333333,55.84244444444444
577.4411111111111,479.4076666666666,58.16655555555555
601.1123333333333,491.46799999999996,60.490666666666655
624.7835555555555,503.5283333333333,62.81477777777777
648.4547777777777,515.5886666666667,65.13888888888889
672.126,527.649,67.463
457.9647777777777,418.53444444444443,60.93144444444444
481.6358395061728,430.5947777777777,63.25601235
505.3069012345678,442.6551111111111,65.58058024691357
528.9779629629629,454.7154444444444,67.90514814814814
552.6490246913579,466.77577777777776,70.22971605
576.3200864,478.8361111111111,72.55428395061728
599.9911481,490.8964444444444,74.87885185185183
623.6622099,502.9567777777777,77.20341975308641
647.3332716049381,515.0171111,79.52798765432097
671.0043333333332,527.0774444444444,81.85255555555554
456.84455555555553,417.96288888888887,75.31688888888888
480.5154567901234,430.0232222222222,77.64191358
504.18635802469134,442.08355555555556,79.96693827160493
527.8572592592593,454.1438888888889,82.29196296296296
551.5281604938272,466.2042222222222,84.61698765432098
575.1990617,478.26455555555555,86.94201235
598.869963,490.32488888888884,89.26703703703703
622.5408641975308,502.3852222222222,91.59206172839505
646.2117654320988,514.4455555555555,93.91708641975308
669.8826666666666,526.5058888888889,96.24211111
455.72433333333333,417.39133333333336,89.70233333333333
479.39507407407405,429.45166666666665,92.02781481
503.0658148148148,441.512,94.35329629629629
526.7365555555556,453.5723333333334,96.67877777777778
550.4072962962963,465.6326666666667,99.00425925925926
574.078037,477.693,101.32974074074073
597.7487777777777,489.75333333333333,103.6552222222222
621.4195185185184,501.8136666666667,105.9807037037037
645.0902592592593,513.874,108.30618518518519
668.761,525.9343333333334,110.63166666666666
454.6041111111111,416.81977777777774,104.08777777777776
478.27469135802465,428.8801111111111,106.4137160493827
501.9452716049382,440.9404444444444,108.73965432098764
525.6158518518519,453.0007777777778,111.0655925925926
549.2864320987654,465.0611111111111,113.3915308641975
572.9570123,477.1214444444445,115.71746913580246
596.6275925925926,489.18177777777777,118.04340740740739
620.2981728,501.24211111111106,120.36934567901233
643.9687530864197,513.3024444444444,122.69528395061727
667.6393333333333,525.3627777777778,125.0212222222222
453.4838888888889,416.24822222222224,118.47322222222222
477.15430864197526,428.30855555555553,120.79961728395061
500.8247283950617,440.36888888888893,123.1260123
524.4951481481481,452.4292222222223,125.4524074074074
548.1655679012346,464.48955555555557,127.7788024691358
571.8359877,476.5498888888889,130.1051975308642
595.5064074074073,488.61022222222226,132.4315925925926
619.1768271604939,500.67055555555555,134.7579877
642.8472469135802,512.7308888888889,137.0843827160494
666.5176666666666,524.7912222222222,139.41077777777778
452.36366666666663,415.6766666666666,132.85866666666666
476.03392592592587,427.73699999999997,135.1855185185185
499.7041851851851,439.7973333333333,137.51237037037038
523.3744444444444,451.85766666666666,139.83922222222222
547.0447037037037,463.91799999999995,142.16607407407406
570.7149629629629,475.9783333333333,144.4929259259259
594.3852222222222,488.0386666666666,146.81977777777774
618.0554814814815,500.099,149.14662962962962
641.7257407407407,512.1593333333333,151.47348148148146
665.396,524.2196666666666,153.8003333333333
451.24344444444444,415.1051111111111,147.24411111111107
474.9135432098765,427.1654444444444,149.57141975308636
498.58364197530864,439.2257777777778,151.89872839506168
522.2537407407408,451.28611111111115,154.226037
545.9238395061727,463.34644444444444,156.5533456790123
569.5939382716049,475.40677777777773,158.88065432098762
593.264037,487.4671111111111,161.2079629629629
616.9341358024691,499.5274444444444,163.5352716049382
640.6042345679011,511.5877777777778,165.86258024691355
664.2743333333333,523.6481111111111,168.18988888888885
450.1232222222222,414.53355555555555,161.62955555555553
473.79316049382714,426.59388888888884,163.9573209876543
497.46309876543205,438.65422222222224,166.28508641975304
521.1330370370371,450.71455555555553,168.61285185185184
544.8029753086419,462.7748888888889,170.9406172839506
568.4729135802469,474.8352222222222,173.26838271604936
592.1428518518518,486.8955555555555,175.59614814814813
615.8127901234567,498.9558888888888,177.9239135802469
639.4827283950617,511.0162222222222,180.25167901234565
663.1526666666666,523.0765555555555,182.57944444444442
449.003,413.962,176.015
472.6727777777777,426.02233333333334,178.34322222222218
496.34255555555546,438.0826666666667,180.67144444444443
520.0123333333333,450.14300000000003,182.99966666666666
543.6821111,462.2033333333333,185.32788888888888
567.3518888888889,474.26366666666667,187.6561111111111
591.0216666666666,486.32399999999996,189.98433333333332
614.6914444444444,498.3843333333333,192.31255555555555
638.3612222222221,510.44466666666665,194.64077777777777
662.031,522.505,196.969
471.6973333333333,427.68911111111106,46.546
495.3683950617283,436.04575308641967,48.87011111111111
519.0394567901234,444.4023950617284,51.19422222222222
542.7105185185185,452.75903703703705,53.51833333333333
566.3815802469135,461.1156790123456,55.84244444444444
590.0526419753086,469.47232098765426,58.16655555555555
613.7237037037036,477.8289629629629,60.490666666666655
637.3947654320987,486.1856049382715,62.81477777777777
661.0658271604937,494.5422469135802,65.13888888888889
684.7368888888888,502.89888888888885,67.463
470.57695061728384,423.4138641975308,60.93144444444444
494.24786968449916,432.1820274348422,63.25601235
517.9187887517146,440.95019067215355,65.58058024691357
541.5897078189299,449.71835390946495,67.90514814814814
565.2606268861452,458.48651714677635,70.22971605
588.9315459533607,467.2546803840877,72.55428395061728
612.602465,476.02284362139903,74.87885185185183
636.2733840877913,484.7910068587105,77.20341975308641
659.9443031550067,493.55917009602183,79.52798765432097
683.6152222222221,502.32733333333323,81.85255555555554
469.4565679012345,419.13861728395057,75.31688888888888
493.12734430727016,428.31830178326464,77.64191358
516.7981207133058,437.49798628257884,79.96693827160493
540.4688971193416,446.67767078189297,82.29196296296294
564.1396735253772,455.8573552812071,84.61698765432098
587.8104499314129,465.0370397805212,86.94201234567899
611.4812263374486,474.2167242798353,89.26703703703701
635.1520027434842,483.39640877914945,91.59206172839504
658.8227791495199,492.5760932784636,93.91708641975306
682.4935555555555,501.7557777777777,96.24211111111109
468.3361851851852,414.8633703703704,89.70233333333331
492.0068189300411,424.45457613168725,92.02781481481479
515.6774527,434.0457818930041,94.35329629629629
539.3480864,443.6369877,96.67877777777777
563.0187202,453.22819341563786,99.00425925925924
586.6893539094649,462.8193991769548,101.32974074074073
610.3599876543209,472.4106049382716,103.6552222222222
634.0306213991768,482.0018106995885,105.9807037037037
657.7012551440329,491.59301646090535,108.30618518518517
681.3718888888887,501.1842222222222,110.63166666666666
467.2158024691357,410.5881234567901,104.08777777777775
490.88629355281194,420.5908504801097,106.41371604938269
514.5567846364883,430.5935775034293,108.73965432098763
538.2272757201645,440.59630452674895,111.06559259259257
561.8977668038408,450.59903155006856,113.3915308641975
585.5682579,460.6017585733882,115.71746913580245
609.2387489711932,470.60448559670783,118.04340740740737
632.9092400548695,480.60721262002744,120.36934567901233
656.5797311385458,490.60993964334705,122.69528395061725
680.2502222222221,500.61266666666666,125.02122222222219
466.0954197530864,406.3128765432099,118.4732222222222
489.76576817558293,416.7271248285322,120.7996172839506
513.4361165980795,427.14137311385457,123.1260123
537.106465,437.55562139917697,125.45240740740739
560.7768134430726,447.96986968449926,127.77880246913578
584.4471618655691,458.38411796982166,130.1051975308642
608.1175102880658,468.79836625514395,132.43159259259258
631.7878587105622,479.21261454046635,134.75798765432097
655.4582071330589,489.62686282578863,137.08438271604936
679.1285555555554,500.04111111111104,139.41077777777775
464.97503703703694,402.0376296296296,132.85866666666664
488.64524279835376,412.86339917695466,135.18551851851848
512.3154485596707,423.68916872427974,137.51237037037032
535.9856543209876,434.51493827160493,139.8392222222222
559.6558600823043,445.3407078,142.16607407407403
583.3260658436213,456.1664773662551,144.4929259259259
606.9962716049381,466.9922469135802,146.81977777777774
630.6664773662551,477.8180164609053,149.1466296296296
654.3366831275719,488.64378600823045,151.47348148148143
678.0068888888887,499.46955555555553,153.8003333333333
463.8546543209876,397.7623827160494,147.24411111111107
487.52471742112476,408.9996735253772,149.57141975308636
511.1947805212619,420.2369643,151.89872839506168
534.8648436213991,431.4742551440329,154.226037
558.5349067215363,442.7115459533607,156.5533456790123
582.2049698216734,453.94883676268853,158.88065432098762
605.8750329218105,465.1861275720164,161.2079629629629
629.5450960219478,476.4234183813443,163.5352716049382
653.2151591,487.66070919067204,165.86258024691355
676.8852222222221,498.8979999999999,168.18988888888885
462.7342716049382,393.48713580246914,161.6295555555555
486.4041920438956,405.1359478737997,163.95732098765427
510.07411248285314,416.7847599451303,166.28508641975304
533.7440329218107,428.43357201646097,168.61285185185181
557.4139533607681,440.0823840877915,170.94061728395056
581.0838737997256,451.7311961591221,173.26838271604933
604.7537942,463.38000823045263,175.5961481481481
628.4237146776404,475.0288203017832,177.92391358024685
652.0936351165979,486.67763237311385,180.25167901234562
675.7635555555554,498.3264444444444,182.5794444444444
461.6138888888888,389.2118888888889,176.01499999999996
485.2836666666666,401.2722222222222,178.34322222222215
508.95344444444436,413.3325555555556,180.67144444444438
532.6232222222221,425.3928888888889,182.99966666666666
556.2929999999999,437.45322222222217,185.32788888888885
579.9627777777777,449.5135555555555,187.65611111111107
603.6325555555554,461.57388888888886,189.9843333333333
627.3023333333332,473.63422222222215,192.31255555555552
650.9721111,485.6945555555555,194.64077777777774
674.6418888888887,497.75488888888884,196.96899999999997
484.30966666666666,436.27222222222224,46.546
507.9805679012345,440.92517283950616,48.87011111111111
531.6514691358025,445.57812345679014,51.19422222222222
555.3223703703704,450.2310740740741,53.51833333333333
578.9932716049382,454.88402469135804,55.84244444444444
602.6641728395061,459.5369753,58.16655555555555
626.3350740740741,464.18992592592593,60.490666666666655
650.0059753,468.84287654320985,62.81477777777777
673.6768765432098,473.49582716049383,65.13888888888889
697.3477777777778,478.1487777777778,67.463
483.18912345679007,428.2932839506173,60.93144444444444
506.8598998628257,433.7692770919067,63.25601235
530.5306762688615,439.2452702331962,65.58058024691357
554.2014526748972,444.7212633744856,67.90514814814814
577.8722290809328,450.19725651577505,70.22971605
601.5430054869685,455.6732496570645,72.55428395061728
625.2137818930041,461.1492427983539,74.87885185185183
648.8845582990397,466.6252359396433,77.20341975308641
672.5553347050754,472.1012290809328,79.52798765432097
696.2261111111111,477.5772222222222,81.85255555555554
482.0685802469136,420.3143456790124,75.31688888888888
505.7392318,426.6133813443073,77.64191358
529.4098834019204,432.9124170096022,79.96693827160493
553.0805349794239,439.21145267489715,82.29196296296296
576.7511865569272,445.51048834019207,84.61698765432098
600.4218381344308,451.809524,86.94201235
624.0924897119341,458.1085596707819,89.26703703703703
647.7631412894376,464.40759533607684,91.59206172839505
671.4337929,470.70663100137176,93.91708641975308
695.1044444444444,477.0056666666667,96.24211111
480.948037,412.33540740740744,89.70233333333333
504.61856378600817,419.45748559670784,92.02781481
528.2890905349794,426.57956378600824,94.35329629629629
551.9596172839506,433.7016419753087,96.67877777777778
575.6301440329219,440.8237201646091,99.00425925925926
599.3006707818929,447.9457983539095,101.32974074074073
622.9711975308642,455.06787654320993,103.6552222222222
646.6417242798354,462.1899547325104,105.9807037037037
670.3122510288066,469.3120329218107,108.30618518518519
693.9827777777778,476.4341111111112,110.63166666666666
479.8274938271604,404.3564691358025,104.08777777777776
503.4978957475994,412.3015898491084,106.4137160493827
527.1682976680383,420.2467105624143,108.73965432098764
550.8386995884773,428.19183127572023,111.0655925925926
574.5091015089163,436.1369519890261,113.3915308641975
598.1795034293552,444.08207270233197,115.71746913580246
621.8499053497942,452.0271934156379,118.04340740740739
645.5203072702332,459.97231412894376,120.36934567901233
669.1907091906721,467.9174348422497,122.69528395061727
692.8611111111111,475.86255555555556,125.0212222222222
478.70695061728395,396.3775308641975,118.47322222222222
502.3772277091906,405.14569410150887,120.79961728395061
526.0475048010974,413.9138573388203,123.1260123
549.7177818930041,422.6820205761317,125.4524074074074
573.3880589849108,431.4501838134431,127.7788024691358
597.0583360768176,440.21834705075446,130.1051975308642
620.7286131687242,448.9865102880659,132.4315925925926
644.3988903,457.75467352537726,134.7579877
668.0691673525376,466.52283676268866,137.0843827160494
691.7394444444444,475.29100000000005,139.41077777777778
477.58640740740736,388.39859259259265,132.85866666666666
501.2565596707818,397.9897983539095,135.1855185185185
524.9267119341563,407.5810041152264,137.51237037037038
548.5968641975309,417.17220987654326,139.83922222222222
572.2670164609053,426.76341563786013,142.16607407407406
595.9371687242799,436.35462139917695,144.4929259259259
619.6073209876542,445.9458271604938,146.81977777777774
643.2774732510287,455.5370329218107,149.14662962962962
666.9476255144032,465.12823868312756,151.47348148148146
690.6177777777777,474.71944444444443,153.8003333333333
476.4658641975308,380.41965432098766,147.24411111111107
500.1358916,390.8339026,149.57141975308636
523.8059190672153,401.2481508916324,151.89872839506168
547.4759465020576,411.66239917695475,154.226037
571.1459739368997,422.0766474622771,156.5533456790123
594.8160014,432.49089574759944,158.88065432098762
618.4860288065843,442.90514403292184,161.2079629629629
642.1560562414265,453.3193923182442,163.5352716049382
665.8260836762688,463.7336406035665,165.86258024691355
689.4961111111111,474.14788888888893,168.18988888888885
475.3453209876543,372.44071604938273,161.62955555555553
499.01522359396427,383.67800685871055,163.9573209876543
522.6851262002743,394.9152976680384,166.28508641975304
546.3550288065844,406.1525884773663,168.61285185185184
570.0249314128944,417.38987928669417,170.9406172839506
593.6948340192043,428.6271700960219,173.26838271604936
617.3647366255144,439.8644609053498,175.59614814814813
641.0346392318244,451.1017517146777,177.9239135802469
664.7045418381344,462.33904252400555,180.25167901234565
688.3744444444444,473.57633333333337,182.57944444444442
474.2247777777777,364.4617777777778,176.015
497.8945555555555,376.52211111111114,178.34322222222218
521.5643333333333,388.5824444444445,180.67144444444443
545.2341111111111,400.64277777777784,182.99966666666666
568.9038888888888,412.7031111111111,185.32788888888888
592.5736666666667,424.7634444444445,187.6561111111111
616.2434444444443,436.82377777777776,189.98433333333332
639.9132222222221,448.8841111111111,192.31255555555555
663.583,460.94444444444446,194.64077777777777
687.2527777777777,473.0047777777778,196.969
496.922,444.85533333333336,46.546
520.5927407407407,445.8045925925926,48.87011111111111
544.2634814814814,446.7538518518519,51.19422222222222
567.9342222222223,447.7031111111112,53.51833333333333
591.6049629629629,448.65237037037036,55.84244444444444
615.2757037037038,449.60162962962966,58.16655555555555
638.9464444444444,450.55088888888895,60.490666666666655
662.6171851851851,451.5001481481482,62.81477777777777
686.2879259259258,452.4494074074074,65.13888888888889
709.9586666666667,453.3986666666667,67.463
495.8012962962963,433.17270370370375,60.93144444444444
519.4719300411523,435.3565267489712,63.25601235
543.1425637860082,437.54034979423875,65.58058024691357
566.8131975308642,439.7241728395062,67.90514814814814
590.4838312757201,441.9079958847737,70.22971605
614.154465,444.09181893004114,72.55428395061728
637.8250988,446.27564197530864,74.87885185185183
661.4957325102879,448.4594650205761,77.20341975308641
685.1663662551439,450.64328806584365,79.52798765432097
708.8369999999999,452.8271111111111,81.85255555555554
494.68059259259263,421.4900740740741,75.31688888888888
518.3511193415638,424.9084609053498,77.64191358
542.0216461,428.3268477366255,79.96693827160493
565.6921728395063,431.7452345679013,82.29196296296296
589.3626995884774,435.1636214,84.61698765432098
613.0332263374486,438.5820082304527,86.94201235
636.7037530864197,442.00039506172845,89.26703703703703
660.3742798353909,445.41878189300417,91.59206172839505
684.0448065843622,448.8371687242799,93.91708641975308
707.7153333333333,452.2555555555556,96.24211111
493.55988888888896,409.8074444444445,89.70233333333333
517.2303086419754,414.46039506172843,92.02781481
540.9007283950618,419.1133456790124,94.35329629629629
564.5711481481483,423.76629629629645,96.67877777777778
588.2415679012346,428.4192469135803,99.00425925925926
611.9119877,433.0721975308643,101.32974074074073
635.5824074074073,437.72514814814826,103.6552222222222
659.2528271604938,442.3780987654322,105.9807037037037
682.9232469135802,447.0310493827161,108.30618518518519
706.5936666666666,451.6840000000001,110.63166666666666
492.43918518518524,398.12481481481484,104.08777777777776
516.1094979423868,404.0123292,106.4137160493827
539.7798106995886,409.8998436213992,108.73965432098764
563.4501234567902,415.7873580246914,111.0655925925926
587.1204362139918,421.6748724279836,113.3915308641975
610.7907489711934,427.5623868312757,115.71746913580246
634.4610617283951,433.44990123456796,118.04340740740739
658.1313744855967,439.3374156378601,120.36934567901233
681.8016872427984,445.2249300411523,122.69528395061727
705.472,451.11244444444446,125.0212222222222
491.3184814814815,386.4421851851852,118.47322222222222
514.9886872427983,393.5642633744856,120.79961728395061
538.6588930041153,400.6863415637861,123.1260123
562.3290987654321,407.8084197530865,125.4524074074074
585.9993045,414.93049794238686,127.7788024691358
609.6695102880658,422.0525761316873,130.1051975308642
633.3397160493827,429.17465432098777,132.4315925925926
657.0099218106996,436.29673251028817,134.7579877
680.6801275720164,443.4188106995885,137.0843827160494
704.3503333333333,450.54088888888896,139.41077777777778
490.1977777777778,374.7595555555556,132.85866666666666
513.8678765432098,383.1161975308642,135.1855185185185
537.5379753,391.47283950617293,137.51237037037038
561.2080740740741,399.82948148148154,139.83922222222222
584.8781728395062,408.18612345679014,142.16607407407406
608.5482716049382,416.5427654320988,144.4929259259259
632.2183703703704,424.8994074074074,146.81977777777774
655.8884691358024,433.25604938271607,149.14662962962962
679.5585679012346,441.6126913580247,151.47348148148146
703.2286666666666,449.96933333333334,153.8003333333333
489.0770740740741,363.0769259,147.24411111111107
512.7470658436214,372.6681316872428,149.57141975308636
536.4170576131687,382.25933744855973,151.89872839506168
560.0870494,391.8505432098766,154.226037
583.7570411522634,401.4417489711935,156.5533456790123
607.4270329218107,411.03295473251035,158.88065432098762
631.0970247,420.62416049382716,161.2079629629629
654.7670164609053,430.2153662551441,163.5352716049382
