x,y,z
559.333,261.305,73.493
559.333,261.305,82.10825
559.333,261.305,90.7235
559.333,261.305,99.33874999999999
559.333,261.305,107.954
559.333,273.37822222222223,73.493
559.333,273.37822222222223,82.10825
559.333,273.37822222222223,90.7235
559.333,273.37822222222223,99.33874999999999
559.333,273.37822222222223,107.954
559.333,285.45144444444446,73.493
559.333,285.45144444444446,82.10825
559.333,285.45144444444446,90.7235
559.333,285.45144444444446,99.33874999999999
559.333,285.45144444444446,107.954
559.333,297.5246666666667,73.493
559.333,297.5246666666667,82.10825
559.333,297.5246666666667,90.7235
559.333,297.5246666666667,99.33874999999999
559.333,297.5246666666667,107.954
559.333,309.59788888888886,73.493
559.333,309.59788888888886,82.10825
559.333,309.59788888888886,90.7235
559.333,309.59788888888886,99.33874999999999
559.333,309.59788888888886,107.954
559.333,321.6711111111111,73.493
559.333,321.6711111111111,82.10825
559.333,321.6711111111111,90.7235
559.333,321.6711111111111,99.33874999999999
559.333,321.6711111111111,107.954
559.333,333.7443333333333,73.493
559.333,333.7443333333333,82.10825
559.333,333.7443333333333,90.7235
559.333,333.7443333333333,99.33874999999999
559.333,333.7443333333333,107.954
559.333,345.81755555555554,73.493
559.333,345.81755555555554,82.10825
559.333,345.81755555555554,90.7235
559.333,345.81755555555554,99.33874999999999
559.333,345.81755555555554,107.954
559.333,357.89077777777777,73.493
559.333,357.89077777777777,82.10825
559.333,357.89077777777777,90.7235
559.333,357.89077777777777,99.33874999999999
559.333,357.89077777777777,107.954
559.333,369.964,73.493
559.333,369.964,82.10825
559.333,369.964,90.7235
559.333,369.964,99.33874999999999
559.333,369.964,107.954
572.4676666666667,261.305,73.493
572.4676666666667,261.305,82.10825
572.4676666666667,261.305,90.7235
572.4676666666667,261.305,99.33874999999999
572.4676666666667,261.305,107.954
572.4676666666667,273.37822222222223,73.493
572.4676666666667,273.37822222222223,82.10825
572.4676666666667,273.37822222222223,90.7235
572.4676666666667,273.37822222222223,99.33874999999999
572.4676666666667,273.37822222222223,107.954
572.4676666666667,285.45144444444446,73.493
572.4676666666667,285.45144444444446,82.10825
572.4676666666667,285.45144444444446,90.7235
572.4676666666667,285.45144444444446,99.33874999999999
572.4676666666667,285.45144444444446,107.954
572.4676666666667,297.5246666666667,73.493
572.4676666666667,297.5246666666667,82.10825
572.4676666666667,297.5246666666667,90.7235
